Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text,normalized_comment,stopword_clean
"USER Solusinya apa Yang Mulia Kaban, sebagai tokoh bersih, ANTI Aseng, ; mohon kasih tausiyah'",0,0,0,0,0,0,0,0,0,0,0,0,"solusinya apa yang mulia kaban, sebagai tokoh bersih, anti aseng, mohon kasih tausiyah","solusinya apa yang mulia kaban, sebagai tokoh bersih, anti aseng, mohon kasih tausiyah","solusinya apa mulia kaban, sebagai tokoh bersih, anti aseng, mohon kasih tausiyah"
"Bekas pabrik gula Tjolomadoe di Karanganyar, Jawa Tengah diubah menjadi sebuah gedung pertunjukan sekaligus cagar budaya.; ; USER, USER, dan USER menjadi yang pertama menggelar konser di gedung ini.",0,0,0,0,0,0,0,0,0,0,0,0,"bekas pabrik gula tjolomadoe di karanganyar, jawa tengah diubah menjadi sebuah gedung pertunjukan sekaligus cagar budaya. , , dan menjadi yang pertama menggelar konser di gedung ini.","bekas pabrik gula tjolomadoe di karanganyar, jawa tengah diubah menjadi sebuah gedung pertunjukan sekaligus cagar budaya. , , dan menjadi yang pertama menggelar konser di gedung ini.","bekas pabrik gula tjolomadoe karanganyar, jawa tengah diubah menjadi gedung pertunjukan sekaligus cagar budaya. menjadi pertama menggelar konser gedung ini."
MENGAPA ahoker KRISTEN & MUNAFIK tidak berhenti mengolok2 GEREJA stiap hari? Apakah mereka memang dibriefing ahok untuk menghina si BUMI DATAR?,1,1,0,1,1,0,0,0,0,0,1,0,mengapa ahoker kristen munafik tidak berhenti mengolok2 gereja stiap hari? apakah mereka memang dibriefing ahok untuk menghina si bumi datar?,mengapa ahoker kristen munafik tidak berhenti mengolok2 gereja stiap hari? apakah mereka memang dibriefing ahok untuk menghina si bumi datar?,mengapa ahoker kristen munafik tidak berhenti mengolok2 gereja stiap hari? apakah mereka memang dibriefing ahok menghina bumi datar?
USER USER USER USER USER USER iyain dah tante jablay wkwk',0,1,0,0,0,0,0,0,0,0,0,0,iyain dah tante jablay wkwk,iyain dah tante jablay wkwk,iyain dah tante jablay
USER USER Totol ketemu tolol !',1,1,1,0,0,0,0,0,1,1,0,0,totol ketemu tolol !,totol ketemu tolol !,totol ketemu tolol !
Memang bukan Partai yg dibangkitkan tp faham Komunis yg ingin bangkitkan dan ditanamkan oleh rezim ini pak...,1,0,1,0,0,1,0,0,0,1,0,0,memang bukan partai yg dibangkitkan tp faham komunis yg ingin bangkitkan dan ditanamkan oleh rezim ini pak...,memang bukan partai yang dibangkitkan tapi faham komunis yang ingin bangkitkan dan ditanamkan oleh rezim ini pak...,memang partai dibangkitkan tapi faham komunis ingin bangkitkan ditanamkan rezim pak...
"Merti Dusun Pancuran,Terong,Dlingo, Minggu, 15 April 18 mulai jam 09.00 di Lap Pancuran dimeriahkan dg kirab budaya dan pentas seni. Hari Senin, 16 April 18 dilanjutkan tayup di Sendang Sumur/Pepunden USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0,"merti dusun pancuran,terong,dlingo, minggu, 15 april 18 mulai jam 09.00 di lap pancuran dimeriahkan dg kirab budaya dan pentas seni. hari senin, 16 april 18 dilanjutkan tayup di sendang sumur pepunden","merti dusun pancuran,terong,dlingo, minggu, 15 april 18 mulai jam 09.00 di lap pancuran dimeriahkan dg kirab budaya dan pentas seni. hari senin, 16 april 18 dilanjutkan tayup di sendang sumur pepunden","merti dusun pancuran,terong,dlingo, minggu, 15 april 18 mulai jam 09.00 lap pancuran dimeriahkan dg kirab budaya pentas seni. hari senin, 16 april 18 dilanjutkan tayup sendang sumur pepunden"
USER USER USER USER USER Hadeh USER jujur sama diri sendiri walau bisa bohongi,1,0,0,1,0,0,0,0,1,0,1,0,hadeh jujur sama diri sendiri walau bisa bohongi,hadeh jujur sama diri sendiri walau bisa bohongi,hadeh jujur sama diri sendiri walau bisa bohongi
tobat yuk sebelum terlambat. biar gerombolan JIL aja yg kita doakan konsisten bela kekafiran hingga akhir hayat URL,1,0,0,1,1,0,0,0,0,0,1,0,tobat yuk sebelum terlambat. biar gerombolan jil aja yg kita doakan konsisten bela kekafiran hingga akhir hayat,tobat yuk sebelum terlambat. biar gerombolan jil saja yang kita doakan konsisten bela kekafiran hingga akhir hayat,tobat yuk terlambat. biar gerombolan jil kita doakan konsisten bela kekafiran akhir hayat
"Harusnya gini yaa, kan mbaknyah udah ngaku dewasa jadi bisa bedain tuh mana perilaku baik mana perilaku buruk! dan menurut aing si cowok itu brengsek.'",1,1,1,0,0,0,0,0,1,1,0,0,"harusnya gini yaa, kan mbaknyah udah ngaku dewasa jadi bisa bedain tuh mana perilaku baik mana perilaku buruk! dan menurut aing si cowok itu brengsek.","harusnya gini yaa, kan mbaknyah udah ngaku dewasa jadi bisa bedain tuh mana perilaku baik mana perilaku buruk! dan menurut aing si cowok itu brengsek.","harusnya gini yaa, mbaknyah udah ngaku dewasa bisa bedain tuh mana perilaku baik mana perilaku buruk! menurut aing cowok brengsek."
Fahri Hamzah bela Prabowo masalah pertolongan pemerintah Jokowi ke Rohingya. Bubarkan pki bubarkan pki,1,0,0,1,0,1,0,0,0,0,0,1,fahri hamzah bela prabowo masalah pertolongan pemerintah jokowi ke rohingya. bubarkan pki bubarkan pki,fahri hamzah bela prabowo masalah pertolongan pemerintah jokowi ke rohingya. bubarkan pki bubarkan pki,fahri hamzah bela prabowo masalah pertolongan pemerintah jokowi rohingya. bubarkan pki bubarkan pki
"USER aku baru lahir langsung bisa makan nasi, gapake nete :)'",0,0,0,0,0,0,0,0,0,0,0,0,"aku baru lahir langsung bisa makan nasi, gapake nete","aku baru lahir langsung bisa makan nasi, gapake nete","aku lahir langsung bisa makan nasi, gapake nete"
2) BHINEKA MENURUT ISLAM ITU ARTINYA MEMPERLAKUKAN KAFIR SEBAGAI DHIMMI YANG HAKNYA DIINJAK-INJAK,1,0,0,1,1,0,0,0,0,0,1,0,2 bhineka menurut islam itu artinya memperlakukan kafir sebagai dhimmi yang haknya diinjak-injak,2 bhineka menurut islam itu artinya memperlakukan kafir sebagai dhimmi yang haknya diinjak-injak,2 bhineka menurut islam artinya memperlakukan kafir sebagai dhimmi haknya diinjak-injak
"Jika Terpilih Jadi Gubernur Sulsel, Nurdin Abdullah Siapkan Maros Jadi Kota",0,0,0,0,0,0,0,0,0,0,0,0,"jika terpilih jadi gubernur sulsel, nurdin abdullah siapkan maros jadi kota","jika terpilih jadi gubernur sulsel, nurdin abdullah siapkan maros jadi kota","terpilih gubernur sulsel, nurdin abdullah siapkan maros kota"
USER USER USER Hanya bani cabul yg bisa di bodohi si cabul. Terbukti cabul hingga kabur dan skrg terlunta-lunta di arab. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,hanya bani cabul yg bisa di bodohi si cabul. terbukti cabul hingga kabur dan skrg terlunta-lunta di arab.,hanya bani cabul yang bisa di bodohi si cabul. terbukti cabul hingga kabur dan skrg terlunta-lunta di arab.,bani cabul bisa bodohi cabul. terbukti cabul kabur skrg terlunta-lunta arab.
USER Pasti cebong ikut2 an gelas nya ada gambar 5 priode cebong\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0,pasti cebong ikut2 an gelas nya ada gambar 5 priode cebong,pasti cebong ikut2 an gelas nya ada gambar 5 priode cebong,pasti cebong ikut2 an gelas ada gambar 5 priode cebong
RT USER Yang membuat kami rugi bukan jonru mas tapi jokowi emang utang hampir 4000T buat rakyat..? Garam naik 400% situ ga tau..,1,0,1,0,0,0,0,0,1,1,0,0,yang membuat kami rugi bukan jonru mas tapi jokowi emang utang hampir 4000t buat rakyat..? garam naik 400 situ ga tau..,yang membuat kami rugi bukan jonru mas tapi jokowi emang utang hampir 4000t buat rakyat..? garam naik 400 situ tidak tau..,membuat kami rugi jonru mas tapi jokowi emang utang hampir 4000t buat rakyat..? garam naik 400 situ tidak tau..
SELAMA REZIM JOKOWI TIDAK LENGSER MAKA KEADILAN HANYA UNTUK PENGUASA SAJA. JALAN SATU SATUNYA LENGSERKAN JOKOWI.,1,0,1,0,0,0,0,0,1,0,0,1,selama rezim jokowi tidak lengser maka keadilan hanya untuk penguasa saja. jalan satu satunya lengserkan jokowi.,selama rezim jokowi tidak lengser maka keadilan hanya untuk penguasa saja. jalan satu satunya lengserkan jokowi.,rezim jokowi tidak lengser keadilan penguasa saja. jalan satu satunya lengserkan jokowi.
"USER USER Pertanyaan tolol || buktikan dong, jangan cuma katanya2 aja !'",1,1,1,0,0,0,0,0,1,1,0,0,"pertanyaan tolol buktikan dong, jangan cuma katanya2 aja !","pertanyaan tolol buktikan dong, jangan cuma katanya2 saja !","pertanyaan tolol buktikan dong, jangan katanya2 !"
RT USER: Masih mau memilih Agus-Sylvi???\nAnaknya SBY dan Keluarga Koruptor\n#BlusukanAhok\n#BerjamaahCoblosPecinya\u2026,1,1,0,1,0,0,0,0,1,0,1,0,masih mau memilih agus-sylvi??? anaknya sby dan keluarga koruptor blusukanahok berjamaahcoblospecinya u2026,masih ingin memilih agus-sylvi??? anaknya sby dan keluarga koruptor blusukanahok berjamaahcoblospecinya u2026,ingin memilih agus-sylvi??? anaknya sby keluarga koruptor blusukanahok berjamaahcoblospecinya u2026
"USER USER USER USER USER USER USER Ohhhhh, kader moncong putih kan? Ciri khas cebong, pasti serang ke Islamnya.., coba yg ngelakui tapir psti MINGKEM'",1,1,0,1,0,0,0,0,1,0,1,0,"ohhhhh, kader moncong putih kan? ciri khas cebong, pasti serang ke islamnya.., coba yg ngelakui tapir psti mingkem","ohhhhh, kader moncong putih kan? ciri khas cebong, pasti serang ke islamnya.., coba yang ngelakui tapir psti mingkem","ohhhhh, kader moncong putih kan? ciri khas cebong, pasti serang islamnya.., coba ngelakui tapir psti mingkem"
Cinta yg sejati adalah ketika kamu buta akan sekelilingmu. #Eikichi (GTO)',0,0,0,0,0,0,0,0,0,0,0,0,cinta yg sejati adalah ketika kamu buta akan sekelilingmu. eikichi gto,cinta yang sejati adalah ketika kamu buta akan sekelilingmu. eikichi gto,cinta sejati kamu buta sekelilingmu. eikichi gto
USER Ayo lah mas. Udab becek nih memek.',0,1,0,0,0,0,0,0,0,0,0,0,ayo lah mas. udab becek nih memek.,ayo lah mas. udab becek nih memek.,ayo mas. udab becek memek.
USER Afwan ust lalu bagaimana mengenai Ujaran yg santer terdengar bahwa ust AM itu agen Yahudi?',0,0,0,0,0,0,0,0,0,0,0,0,afwan ust lalu bagaimana mengenai ujaran yg santer terdengar bahwa ust am itu agen yahudi?,afwan ust lalu bagaimana mengenai ujaran yang santer terdengar bahwa ust am itu agen yahudi?,afwan ust lalu bagaimana mengenai ujaran santer terdengar ust am agen yahudi?
USER Baiknya yg mundur adalah USER krn gk becus mengurus negeri,1,0,1,0,0,0,0,0,1,1,0,0,baiknya yg mundur adalah krn gk becus mengurus negeri,baiknya yang mundur adalah karena tidak becus mengurus negeri,baiknya mundur tidak becus mengurus negeri
"TOLOL nya tuh parah pisan, ada yang di lecehin, trus korban nya maki2, yang lain diem doang sibuk sama HP sendiri, WOI TOLOL, MIKIR ANYING KALO NYOKAP ATO ADE ATO KAKAK LO DI GITUIN GIMANA GOBLOK? ADA CEWE DI DEPAN LO DI LECEHIN TRUS LO PADA DIEM DOANG?",0,1,0,0,0,0,0,0,0,0,0,0,"tolol nya tuh parah pisan, ada yang di lecehin, trus korban nya maki2, yang lain diem doang sibuk sama hp sendiri, woi tolol, mikir anying kalo nyokap ato ade ato kakak lo di gituin gimana goblok? ada cewe di depan lo di lecehin trus lo pada diem doang?","tolol nya tuh parah pisan, ada yang di lecehin, terus korban nya maki2, yang lain diem doang sibuk sama hp sendiri, woi tolol, mikir anying kalau nyokap ato ade ato kakak kamu di gituin gimana goblok? ada cewe di depan kamu di lecehin terus kamu pada diem doang?","tolol tuh parah pisan, ada lecehin, terus korban maki2, lain diem sibuk sama hp sendiri, woi tolol, mikir anying kalau nyokap ato ade ato kakak kamu gituin gimana goblok? ada cewe depan kamu lecehin terus kamu diem doang?"
"USER Beda negara beda definisi - definisi USER : pemulung, TKI, TKW, pengemis nggak miskin krn makan 3x sehari dan income &gt;Rp 600,000/bulan dll USER USER USER USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0,"beda negara beda definisi - definisi pemulung, tki, tkw, pengemis nggak miskin krn makan 3x sehari dan income rp 600,000 bulan dll","beda negara beda definisi - definisi pemulung, tki, tkw, pengemis tidak miskin karena makan 3x sehari dan income rp 600,000 bulan dll","beda negara beda definisi definisi pemulung, tki, tkw, pengemis tidak miskin makan 3x sehari income rp 600,000 bulan dll"
"Menjadi asing, membenci bising. Adakah hubungan yang paling rumit dibanding bersahabat dengan hening?'",0,0,0,0,0,0,0,0,0,0,0,0,"menjadi asing, membenci bising. adakah hubungan yang paling rumit dibanding bersahabat dengan hening?","menjadi asing, membenci bising. adakah hubungan yang paling rumit dibanding bersahabat dengan hening?","menjadi asing, membenci bising. adakah hubungan paling rumit dibanding bersahabat hening?"
"Laskar liar yang terdiri dari para penjahat, kelompok jawara yang ingin mengambil tanah-tanah milik para Tuan Tionghoa, dan Laskar Hitam'",0,0,0,0,0,0,0,0,0,0,0,0,"laskar liar yang terdiri dari para penjahat, kelompok jawara yang ingin mengambil tanah-tanah milik para tuan tionghoa, dan laskar hitam","laskar liar yang terdiri dari para penjahat, kelompok jawara yang ingin mengambil tanah-tanah milik para tuan tionghoa, dan laskar hitam","laskar liar terdiri penjahat, kelompok jawara ingin mengambil tanah-tanah milik tuan tionghoa, laskar hitam"
PSI mesra dengan DIKTATOR JOKOWI yg tak peduli kejahatan yg menimpa Munir,1,0,0,1,0,0,0,0,1,0,1,0,psi mesra dengan diktator jokowi yg tak peduli kejahatan yg menimpa munir,psi mesra dengan diktator jokowi yang tak peduli kejahatan yang menimpa munir,psi mesra diktator jokowi tak peduli kejahatan menimpa munir
"USER USER USER Kan alamat kerjaku udah kukasih tadi.. datang ajah, biar kubuktikan kau itu juga LGBT aka BANCI KALENG....'",1,1,1,0,0,0,0,1,0,1,0,0,"kan alamat kerjaku udah kukasih tadi.. datang ajah, biar kubuktikan kau itu juga lgbt aka banci kaleng....","kan alamat kerjaku udah kukasih tadi.. datang ajah, biar kubuktikan kau itu juga lgbt aka banci kaleng....","alamat kerjaku udah kukasih tadi.. datang ajah, biar kubuktikan kau juga lgbt aka banci kaleng...."
USER USER Rezim ini bubar kandangin semua...ganti kpk pro rezim.',0,0,0,0,0,0,0,0,0,0,0,0,rezim ini bubar kandangin semua...ganti kpk pro rezim.,rezim ini bubar kandangin semua...ganti kpk pro rezim.,rezim bubar kandangin semua...ganti kpk pro rezim.
USER Kembang bangkai?',0,0,0,0,0,0,0,0,0,0,0,0,kembang bangkai?,kembang bangkai?,kembang bangkai?
USER Lahhh coba gubernur kafir pasti pada teriak nihh demo hahaha.',1,0,1,0,1,0,0,0,0,1,0,0,lahhh coba gubernur kafir pasti pada teriak nihh demo hahaha.,lahhh coba gubernur kafir pasti pada teriak nihh demo hahaha.,lahhh coba gubernur kafir pasti teriak nihh demo hahaha.
"USER Bocah geblek, penjara tempatnya!'",1,1,1,0,0,0,0,0,1,1,0,0,"bocah geblek, penjara tempatnya!","bocah geblek, penjara tempatnya!","bocah geblek, penjara tempatnya!"
"USER \xc3\x97\n\n ""Oh, kau siapa?"" tanya Crow saat melihat seorang gadis asing yang rasanya...tidak pernah...pernah...entahlah. Rasanya pernah kenal.'",0,0,0,0,0,0,0,0,0,0,0,0,"oh, kau siapa? tanya crow saat melihat seorang gadis asing yang rasanya...tidak pernah...pernah...entahlah. rasanya pernah kenal.","oh, kau siapa? tanya crow saat melihat seorang gadis asing yang rasanya...tidak pernah...pernah...entahlah. rasanya pernah kenal.","oh, kau siapa? tanya crow saat melihat seorang gadis asing rasanya...tidak pernah...pernah...entahlah. rasanya pernah kenal."
"Intinya yg kamu katakan itu lawan katanya,,intine lekno matamu,aku bajingan kuwe yo bajingan podo wae rak usah kakean aliby intine podo.'",0,1,0,0,0,0,0,0,0,0,0,0,"intinya yg kamu katakan itu lawan katanya,,intine lekno matamu,aku bajingan kuwe yo bajingan podo wae rak usah kakean aliby intine podo.","intinya yang kamu katakan itu lawan katanya,,intine lekno matamu,aku bajingan kuwe yo bajingan podo wae rak usah kakean aliby intine podo.","intinya kamu katakan lawan katanya,,intine lekno matamu,aku bajingan kuwe yo bajingan podo wae rak usah kakean aliby intine podo."
RT USER USER Bubarkan aja DPR nya pasti Stop Korupsinya,1,0,0,1,0,0,0,0,1,0,0,1,bubarkan aja dpr nya pasti stop korupsinya,bubarkan saja dpr nya pasti stop korupsinya,bubarkan dpr pasti stop korupsinya
USER udh pernah diketekin onta belom bang?\n\nga jawab sombong',1,1,1,0,0,0,0,0,1,1,0,0,udh pernah diketekin onta belom bang? ga jawab sombong,sudah pernah diketekin onta belom bang? tidak jawab sombong,pernah diketekin onta belom bang? tidak jawab sombong
"USER Pendungaun Islam ke dirimu sangat mendalam, tidak ada kitab dari Tuhan, isi Quran OCEHAN Muhammad.",1,1,0,1,1,0,0,0,0,0,1,0,"pendungaun islam ke dirimu sangat mendalam, tidak ada kitab dari tuhan, isi quran ocehan muhammad.","pendungaun islam ke dirimu sangat mendalam, tidak ada kitab dari tuhan, isi quran ocehan muhammad.","pendungaun islam dirimu sangat mendalam, tidak ada kitab tuhan, isi quran ocehan muhammad."
USER USER USER Ya harusnya dihentikan kl mmng anti aseng. \nMakanya jngn gunakan politik sara.. \nBisa merusak kerukunan manusia.',0,0,0,0,0,0,0,0,0,0,0,0,ya harusnya dihentikan kl mmng anti aseng. makanya jngn gunakan politik sara.. bisa merusak kerukunan manusia.,ya harusnya dihentikan kalau mmng anti aseng. makanya jngn gunakan politik sara.. bisa merusak kerukunan manusia.,harusnya dihentikan kalau mmng anti aseng. makanya jngn gunakan politik sara.. bisa merusak kerukunan manusia.
"memerhati cara chef Barat menilai salah ttg ayam rendang, aku terfikir jika mereka juga telah tersalah menilai seni catan, sastera, filem dan hasil seni budaya lain sebelah sini dari kaca mata dan cita rasa mereka.",0,0,0,0,0,0,0,0,0,0,0,0,"memerhati cara chef barat menilai salah ttg ayam rendang, aku terfikir jika mereka juga telah tersalah menilai seni catan, sastera, filem dan hasil seni budaya lain sebelah sini dari kaca mata dan cita rasa mereka.","memerhati cara chef barat menilai salah ttg ayam rendang, aku terfikir jika mereka juga telah tersalah menilai seni catan, sastera, filem dan hasil seni budaya lain sebelah sini dari kaca mata dan cita rasa mereka.","memerhati cara chef barat menilai salah ttg ayam rendang, aku terfikir mereka juga tersalah menilai seni catan, sastera, filem hasil seni budaya lain sebelah sini kaca mata cita rasa mereka."
joss Nggih,0,0,0,0,0,0,0,0,0,0,0,0,joss nggih,joss nggih,joss nggih
"Tidak banyak yang mengetahui, lewat Yerusalem orang-orang justru diajarkan indahnya keragaman dan pentingnya toleransi. Wajah kota suci agama Islam, Kristen, dan Yahudi yang toleran; .; #PenerbitMizan #Mizan35 #Yerusalem",0,0,0,0,0,0,0,0,0,0,0,0,"tidak banyak yang mengetahui, lewat yerusalem orang-orang justru diajarkan indahnya keragaman dan pentingnya toleransi. wajah kota suci agama islam, kristen, dan yahudi yang toleran . penerbitmizan mizan35 yerusalem","tidak banyak yang mengetahui, lewat yerusalem orang-orang justru diajarkan indahnya keragaman dan pentingnya toleransi. wajah kota suci agama islam, kristen, dan yahudi yang toleran . penerbitmizan mizan35 yerusalem","tidak banyak mengetahui, lewat yerusalem orang-orang justru diajarkan indahnya keragaman pentingnya toleransi. wajah kota suci agama islam, kristen, yahudi toleran penerbitmizan mizan35 yerusalem"
"USER USER Tiada paksaan dlm Islam. Mau kafir, murtad monggo sj. Aplg skdr budaya lokal. Menuju Islam smpurna tentu berproses. Islam menghormati itu.'",0,0,0,0,0,0,0,0,0,0,0,0,"tiada paksaan dlm islam. mau kafir, murtad monggo sj. aplg skdr budaya lokal. menuju islam smpurna tentu berproses. islam menghormati itu.","tiada paksaan dalam islam. ingin kafir, murtad monggo sj. aplg skdr budaya lokal. menuju islam smpurna tentu berproses. islam menghormati itu.","tiada paksaan islam. ingin kafir, murtad monggo sj. aplg skdr budaya lokal. menuju islam smpurna tentu berproses. islam menghormati itu."
